25 32 0.181472
25 64 0.0989751
25 128 0.0579493
25 256 0.0414951
25 512 0.015131
26 32 0.363576
26 64 0.151499
26 128 0.116451
26 256 0.0819632
26 512 0.0298376
27 32 0.727053
27 64 0.397273
27 128 0.172485
27 256 0.163892
27 512 0.0591745
