25 32 1.19842
25 64 0.637195
25 128 0.353148
25 256 0.203416
25 512 0.0973057
26 32 1.85091
26 64 1.31033
26 128 0.721916
26 256 0.412755
26 512 0.194352
27 32 5.06653
27 64 2.68388
27 128 1.47912
27 256 0.840716
27 512 0.294537
