25 32 0.173975
25 64 0.097076
25 128 0.0562479
25 256 0.0303441
25 512 0.0148105
26 32 0.352402
26 64 0.144708
26 128 0.112337
26 256 0.0804841
26 512 0.0291506
27 32 0.700861
27 64 0.387534
27 128 0.225328
27 256 0.160515
27 512 0.0434182
